tweet,OFF,HS,VLG,VIO,HS_HS1,HS_HS2,HS_HS3,HS_HS5,HS_HS6,HS_NOT_HS
كنت بقول دايما المقدمه 🐸<LF>وكان ليا السبق ولله الحمد اكون اول طالبه في الجمهوريه تقع ف نص المدرسه (زيربو)😎😂😂😂😂 URL,0,NOT_HS,0,0,0,0,0,0,0,1
حقيقي👌🏾😞😤. URL,0,NOT_HS,0,0,0,0,0,0,0,1
لما بحكي لحد عن حاجة قرفانى في حياتي و يقولي استحمل أو مشى حالك ببقي عاوزه يتقلب برص واضربه بالشبشب ، ما أنا أكيد هعمل كدة بس أنا عايز حد يشتم معايا أويقولى اشرب سم وارتاح أو يحسسني أن العالم لا-عقلاني و إن إنت حلو وفلة شمعة منورة العالم بس هو اللي وثخ🐸,1,NOT_HS,0,0,0,0,0,0,0,1
RT @USER واول صباح الخير وأول تويته من موبايلي الجديد.. عايزه مباركات.. زغروطات.. مهرجانات.. ياااااااارب 😂👊💓,0,NOT_HS,0,0,0,0,0,0,0,1
جامعه فيصل عباره عن فساد وزقاقه وكل شي 💩💔,1,HS5,0,0,0,0,0,1,0,0
@USER عدال بنموت ع خشتك ويعععععع🤮,0,NOT_HS,0,0,0,0,0,0,0,1
بنات ممكن تنقون عطوركم عدل !!!<LF> يعني مو معقوله وحده تمر علي عطرها دقوس بوديج 🤮🤮,1,HS6,0,0,0,0,0,0,1,0
شعب عظيم انا لي مشي مليح فهمت <LF>🤔👀💣🚬🔪⚰️🗡⛓🚽💉💊,0,NOT_HS,0,0,0,0,0,0,0,1
@USER اي والله عطوها اكبر من حجمها 👎🏻👎🏻,0,NOT_HS,0,0,0,0,0,0,0,1
@USER شنو هالكلام كل عمرج ٢٩ سنه 😡,0,NOT_HS,0,0,0,0,0,0,0,1
@USER هموت الخميس 😂😂 مين قالك 👊,0,NOT_HS,0,0,0,0,0,0,0,1
@USER معروف هذا تفكيره لو جاب له واحد فاهم وكبير عرف يلجمه ويرد عليه ويوكله تبن مسوي فيها فاهم هو وجهه 😷😆,1,NOT_HS,0,0,0,0,0,0,0,1
@USER متصدره وبتطلعين لاكن انتي ضامنه الوصول ولا نفس وضعكم العام ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه 😂😂😭🐸 URL,0,NOT_HS,0,0,0,0,0,0,0,1
يعني انا بقالي فترة مبطل اتكلم ف السياسة ... بتسرقوا الاكونت ليه ياولاد الكلب 👊👊👊,1,NOT_HS,0,0,0,0,0,0,0,1
@USER يحياتي محرومة☹️💔<LF>عساني اموت ولاالحق ذكور يععععع ليش انفخه واقعد اصوره وهو مايسوى👞 👎,1,NOT_HS,0,0,0,0,0,0,0,1
RT @USER _<LF>كلامك لاحكم له ي ارطغرل <LF>ثم ماذا ؟<LF>طارت الوثيقه وانجلد سانجار😠🔥💪 URL,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER - في يوم هنعود ، ده بينا وعود<LF>= لا نعود دلوقتي 😂😂👊 URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER يا حيوان يالمجلس 😂👊🏻,1,NOT_HS,0,0,0,0,0,0,0,1
@USER مره كلهم سافلين وقله حيا👎🏻,1,NOT_HS,0,0,0,0,0,0,0,1
@USER الحديث عن ان المراه ناقصه عقل ودين اصلا مشكوك في صحته والثور قاعد يردد اشياء ما يفقه فيها ، على فكره المراه هي الي تربي وتكبر وتغرس فيك اهم المباديء الي بتستقيم فيها حياتك يا الكامل ، ليتها بركت عليك يوم جابتك 😡,1,NOT_HS,0,0,0,0,0,0,0,1
_ بابا بدي أغير ديكور غرفتي.. 😐<LF>_ ليش يا بنتي مطوله عندي؟ 😱😠<LF>_ اي والله يا بابا شكلي من جماعة #صامدووووووووون 😌👏💃💅💅<LF>😂😂😂😂 URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER القصيم غبار من الصبح <LF>والجو يخوف 😣,0,NOT_HS,0,0,0,0,0,0,0,1
@USER واااااجد حزينه،، ذاك الشعور اللي لو بديت تتكلم ما تخلص من الحزن😣,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER #اصدقا_الوناسه_وينهم<LF>م فيه ... انقرضوا 🙂🔪,1,NOT_HS,0,0,0,0,0,0,0,1
@USER العاهه جلد الجميع و في الاخير انبطح للمنفوخ😷,1,NOT_HS,0,0,0,0,0,0,0,1
ولله شي يقهر بأي حق تشهرون فيه ؟ والبنات المريضات يعني اوكي عجبك وحلو ليه تلحقينه وتصورينه؟ مستوعبين انكم تفشلون؟ يعني اي واحد حلو بالشارع بركض وراه واصوره وش هالتخلف احترمو خصوصية الناس 🖕🏼 #بايع_الكليجا,1,HS6,0,0,0,0,0,0,1,0
RT @USER الله يعينك☹️❤️<LF>يلا م عليه خلك كذا نشيطه و تقومين بدري اصلاً إحنا جيل الالفين م في زينا مب زي جيل الالف🙂🔪🔪🔪,0,NOT_HS,0,0,0,0,0,0,0,1
@USER شفاحة حريم 😷,1,HS6,0,0,0,0,0,0,1,0
@USER جمهور يحضر لو مجانا فقط اما بلفوس انسى لا تتعب نفسك والله😂😂😂 مهما تعملو ما راح توصلو زي الاتحاد الرقم ١ في المملكه حبيبي.......موت قهر يا ضفدع🐸😂,1,HS3,0,0,0,0,1,0,0,0
يطالبة إمسحي المسكرة...<LF>لما تكون الأمن قاعدة وزهقانة 🐸💔,0,NOT_HS,0,0,0,0,0,0,0,1
مره واحد قتل امين شرطه واتصل ب 122 قالهم انتوا بقيتوا 121 😂🐸,0,NOT_HS,0,0,0,0,0,0,0,1
الخليج امس شي مو طبيعي صراحه حرب والله 😂😂وفوق هذا كله هييييلللققق لوعه 💩,0,NOT_HS,0,0,0,0,0,0,0,1
@USER بنت المغرب اشرف من الي صورت؟؟؟؟ لا تعليق على كلامك،، ابو طبيع مايخلي طبعه😁🐏..,1,NOT_HS,0,0,0,0,0,0,0,1
@USER رجاجيل اخر زمن😣,1,HS6,0,0,0,0,0,0,1,0
@USER فى كوريا الجنوبية الطائرات بتغير مسارها فى الإقلاع والهبوط عشان الطلاب بيأدو الامتحانات اثناء الدارسة لزيادة قدرة الطلاب على التركيز والابتكار والتفوق واحنا فى مصر بنعلم الأطفال يبيعو خضار حسبى الله ونعم الوكيل 😡😡😡😡😡,1,HS1,0,0,1,0,0,0,0,0
@USER *طيب محرم لها ؟ يجوز لها ؟ فكنا من التطبيل يابوي 🤜🏻🔪,1,NOT_HS,0,0,0,0,0,0,0,1
اعقلو اعقلو عساكم تتعلقون بالجسر المعلق مانب قايله بحادث الا تتعطلون وتتعلقون هناك بشوشكم!<LF>صرنا اضحوكة العرب!<LF>بس مبارزات ومجاكرات بين الجنسين الشباب على حليمه بولند وايفانكا!<LF>والبنات السافلات على....<LF>اذا لم تضع الدوله قانون ردع وتأديب لتلك الحماقات ان يتطور الي🔪🔫 #بايع_الكليجا,1,HS6,0,0,0,0,0,0,1,0
@USER يلعن ام السماجة خلاص عرفنا ايش بيصير في الحدث الرئيسي فيالمينيا قبل لاتبداء<LF>راح يفوز اقوى واضخم كلب في العالم رومن رينز 😡,1,NOT_HS,0,0,0,0,0,0,0,1
@USER عفواً 🐒,0,NOT_HS,0,0,0,0,0,0,0,1
@USER بالله عليك خلاص بقي ولا اديك بالبوكس 👊 مابزعلش من حد انا ولا بزعل منك,0,NOT_HS,0,0,0,0,0,0,0,1
فشلتونآ يآبنآت 😞<LF> الي يشوفگم يقول مآشآفو زين عيب عيب والله 👊💔 #بايع_الكليجا,1,HS6,0,0,0,0,0,0,1,0
@USER اغبى تناقض 😷,1,NOT_HS,0,0,0,0,0,0,0,1
حانت لحظة الندم 😣👩🏻‍🏫🚶🏻‍♀️🚶🏻‍♀️,0,NOT_HS,0,0,0,0,0,0,0,1
@USER الله يستر علينا منكم . والله من الجلطات اللي بتجيينا 😣,1,NOT_HS,0,0,0,0,0,0,0,1
اخر الزمن في بنات بقو ينزلو <LF>#والحافلة ماااااشة 😮😕<LF>#وين_الانوثة 🐸😂😂💔💦,0,NOT_HS,0,0,0,0,0,0,0,1
أصحاب جدد ؟ 🐸🌹,0,NOT_HS,0,0,0,0,0,0,0,1
يافرحة ماتمت 👎🏻,0,NOT_HS,0,0,0,0,0,0,0,1
زاد عن حده الموضوع الله ياخذكم😷😷😷😷<LF><LF>#بايع_الكليجا,1,NOT_HS,0,0,0,0,0,0,0,1
يالقاافه الناس اتركو العالم اش دخلكم فيها تزوجت افريقي تزوجت سعودي شي يخصها .. صدعتو روسنا بالهشتاقات التافهه😣   #داليا_مبارك,1,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا<LF>الوضع مزرررري و مخججججل🤢🤢<LF>والله العظيم اذا شفت شخص وسيم اتعمد ما أطالع فيه و اتجاهله تماماً على شان مايشوف نفسه😂😂<LF>والمشفوحات ابتلوا الرجّال و عوفوه عمره!!<LF>نفسي اعرف ايش يحس ذحين!!<LF>الغرور مليوووون URL,1,NOT_HS,0,0,0,0,0,0,0,1
@USER يخقون بشكل اوووفر 😷,1,NOT_HS,0,0,0,0,0,0,0,1
ليت فيه خاصية حجب كامل لهذا 😷 URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER والله وصدقتي اوفر مره عاد خلاص من صارت هذولي البنات ما عندهن اهل  يخافون عليهن والله قلة تربيه مايعرفون يربون بناتهم  😡😡😡😡😡,1,HS6,0,0,0,0,0,0,1,0
الناس صارو يحترفون ويرسمون ع الاكواب وانا للحين ارسم الشمس بالزاويه 👎 URL,0,NOT_HS,0,0,0,0,0,0,0,1
@USER قمه الوقاحه والله 🤢<LF><LF>للاسف بس,1,NOT_HS,0,0,0,0,0,0,0,1
RT @USER بيحبني بيحبني😂😂🐒💃💃💃,0,NOT_HS,0,0,0,0,0,0,0,1
@USER شعشع ههه😂😍تستاهلي امسي عليك احسن منك ماتصبحي ولاتجي خ ص😋🙊👊😛👊🙃😂😂😂😂😂😂,0,NOT_HS,0,0,0,0,0,0,0,1
بايع الكليجا للحين ترند هههههههههههههههههههههههههههههههههههههههههه وربي كبرين الموضوع خلاص عاد🤢,0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا<LF>ما أستغرب حثالة بعض البنات. أنا جيت الرياض يومين وشفت العجب.. الى حد التصوير سيلفي 😡😡<LF>لا أعمم ولكن فيه حثاله من الجنسين URL,1,HS6,0,0,0,0,0,0,1,0
@USER والله 😂👊🏼,0,NOT_HS,0,0,0,0,0,0,0,1
مش كفاية انك بتقرا ال slides يا دكتور يا محترم كمان مش عارف تقراها 😡,1,NOT_HS,0,0,0,0,0,0,0,1
@USER يابني انت بتجاهد  في سبيل العلم. لا تخجل 🐒,0,NOT_HS,0,0,0,0,0,0,0,1
@USER يعني انت هسه نايمه وكلشي ينكتب ماراح تشوفيه ؟!😕<LF>الله يطيح حظ امريكا وتوقيتها 😠,1,HS1,0,0,1,0,0,0,0,0
@USER يخختي ولووو هذا مو مشهور  ولاسمح لهن بالتصوير   يفشششلن يفششششلن  الله يهديهن 😤,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER نصيحہ مهمہ للبنات..<LF>.<LF>اذا جيتي تتصورين  ..!<LF>.<LF>وودك تسوي فمك مثل السمكة.<LF>.<LF>قولي: :: فوووووووووول😯 🐸<LF>.<LF>مو اللحين ياخبله😃 اذا…,1,HS6,0,0,0,0,0,0,1,0
لقد سئمت من اصحاب المظاهر 👊,0,NOT_HS,0,0,0,0,0,0,0,1
@USER وش عرفك ياوجه العنز انت👊🏼👊🏼🏃🏽‍♀️,1,NOT_HS,0,0,0,0,0,0,0,1
RT @USER ذبحونا بالأخلاق !!!!! <LF>مع هالتنظيم الخبيث ماعاد فيه اخلاق ولا جوار ولا أي شيء 👎🏻👎🏻👎🏻👎🏻,1,HS3,0,0,0,0,1,0,0,0
@USER ذبان مجتمعين على 💩,1,NOT_HS,0,0,0,0,0,0,0,1
بعض البنات ودك تهجرها لين تعفن دافع فيها دم قلبي عشان تجي تستهبل عليه 😤 #مهجوره_اربع_سنه_اريد_فك_قيودي,1,HS6,0,0,0,0,0,0,1,0
RT @USER العيد الوطني مزعج بوجود الشيلات 👎🏻👎🏻👎🏻 صداع ماله حدود.. ياحلو الاغاني الوطنية القديمة تريح الاعصاب..,0,NOT_HS,0,0,0,0,0,0,0,1
اذكر بنت قبل معنا بالجامعه كانت معصبه على وحده وتصارخ وفجأه قالت لا تقعدين تتفلفسين علي 😡 هنا انا شخخخيتتت ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه تتفلفسين مره وحده؟!,1,NOT_HS,0,0,0,0,0,0,0,1
RT @USER اكو ناس اذا اشوفهم بجهنم 😒<LF>اشيل الحطب مالتي و أروح اتعذب بغير مكان 🔪🔥,0,NOT_HS,0,0,0,0,0,0,0,1
@USER بعض الاعلاميين مدري كيف محسوبين علينا😤,1,NOT_HS,0,0,0,0,0,0,0,1
نلتزم ونصحي بدري الدكتور يتأخر 😣,0,NOT_HS,0,0,0,0,0,0,0,1
@USER لقيتها خلاص😂😂😂👊🏻,0,NOT_HS,0,0,0,0,0,0,0,1
@USER نعم كلام مئه بالمئه صحيح👌👌👌لان البعض عنده مشكلة في فهم من هم الذين يحبون الكويت بالحقيقه ومن هم كالافعى تختبئ تحت الشعارات لتلدغك لقتلك.المهم سلملي على كرامة وطن واكادمية التغيير😛😜<LF>اما المملكة والحوثي ومن يدعمه فعيالنا وعيال الخليج المخلصين بيدوسون على راسك انت معاهم😠😡😠,1,HS1,0,1,1,0,0,0,0,0
8:17 وربي استحي ادش الكلاس فهالوقت 😩😩😩💔🔪 ياربي شسوي والاسبوع اللي فات ماحضرت ولا محاضرة لهالدكتوغ 🤦🏻‍♀️💔,0,NOT_HS,0,0,0,0,0,0,0,1
لا انا خلقه مصدعه تقومين ترشين بجنبي عطر رجالي ليه😷🤮,0,NOT_HS,0,0,0,0,0,0,0,1
تحية لعقليتها بس فيه ناس ((بقرر)) مايفهمون <LF>.<LF>البقرة: ارسلك تشوفها ولاترد ليه🤔<LF>انا....: كنت مشغول😅<LF>البقرة: كيف مشغول😨<LF>انا...: ياخي فارق طس ازعل امزع براسك فالجدار ماتفهم انت مشغول مشغول يعني بشوف رسالتك وارد عليك شوي عناالله ابوهالوجه 😤 URL,1,NOT_HS,0,0,0,0,0,0,0,1
@USER الله يزلزل الارض من تحتكم ويخسف فيكم الارض ياعيال الكلب🖕🏻🖕🏻🖕🏻🖕🏻🖕🏻,1,NOT_HS,0,0,0,0,0,0,0,1
@USER انا عارفه ايش فهمك انت 👊😂😂,0,NOT_HS,0,0,0,0,0,0,0,1
ياأنا انتهي والا الترم ينتهي بأسرع وقت ، ماهي حاله والله 🔪💔 ..,0,NOT_HS,0,0,0,0,0,0,0,1
@USER ما استحيتي و انتي حاطه صورتك و الا سنابك ايش التناقض العجيب ذا😕😕😕🔪,1,NOT_HS,0,0,0,0,0,0,0,1
مصخره واللهي 💩 URL,1,NOT_HS,0,0,0,0,0,0,0,1
مو وقته عشان مافيها بانزين😠,0,NOT_HS,0,0,0,0,0,0,0,1
السلام عليكم ورحمه الله وبركاته<LF>((مكتب++++استقدام++++++الهند))<LF><LF>((🖕🏽سائق خاص خبره هندي راتب١٢٠٠+أعاشه<LF>🖕🏽سائق خاص خبره سعودي راتب ١٥٠٠+اعاشه ))<LF>(((عمال استراحات-مزارع-نظافه عامه-<LF>مطعم راتب ١٠٠٠ريال و اعاشه<LF>رقم استفسار 00917715067228,0,NOT_HS,0,0,0,0,0,0,0,1
@USER الحل اعدمي قلبك ❤️👍🏻👊🏻,0,NOT_HS,0,0,0,0,0,0,0,1
@USER طقيت مشوار في هالشمس ورجعوني من الباركود اللي ماضبط بأجهزتهم 👊🏼,0,NOT_HS,0,0,0,0,0,0,0,1
تم خصم 2 جنيه من رصيدك عشان كنت قاعد جنب واحد جاتله رساله خصم وقولتله دي شركه نصابه 🐸,1,NOT_HS,0,0,0,0,0,0,0,1
مره وحده اسســمها غاليه .<LF>ثاني يوم عملت تخخفيضات 🐸<LF><LF>باآيخه بايخخه 🌚💔 #صباحو 😉,0,NOT_HS,0,0,0,0,0,0,0,1
RT @USER والله صدقت مشكلتك 😂😷,0,NOT_HS,0,0,0,0,0,0,0,1
ساعات اقرر نفس الوقت وتالي اتحمل قراري 🙊🙉🙈 URL,0,NOT_HS,0,0,0,0,0,0,0,1
يارب الل مش يرد الفون بتاعه يفرقع🐸😂!<LF>صاحى بدرى ليييه!🤔,0,NOT_HS,0,0,0,0,0,0,0,1
#بايع_الكليجا<LF>عيب والله عيب 😷😷😷,0,NOT_HS,0,0,0,0,0,0,0,1
_وسخ! هتعيش وسخ وتموت وسخ ياحلواني .👋<LF>=لا وانت نضيف بروح امك 👊<LF>😂,1,NOT_HS,0,0,0,0,0,0,0,1
إكسش كول بوده حتى از من كول تر😤😤😤,0,NOT_HS,0,0,0,0,0,0,0,1
@USER اليمن مدمر منذ تولي صالح الحكم 😁.. بالنسبة للحوثيين عرض جدول اعمال للرياض لاكن تعرض للجزمة لانهم فاشلين لايعتمد عليهم قرود الكهوف 👞 .. بآختصار آهل الجنوب اليمني شرفاء ورجال وآهل الشمال خونة ومطايا وجهلاء وسذج ومتخلفين .. قريبا سوف نفصل الجنوب ..ونسلم الشمال لطارق .. آنتهى 😔,1,HS1,0,0,1,0,0,0,0,0
